   10.6020    4.8850   24.9800    9.6895    1.9190    0.9032    0.8596
   10.6020    4.9050   24.9800    9.7292    1.8418    0.9101    0.8938
   10.6020    4.9250   24.9800    9.7688    1.7646    0.9170    0.9376
   10.6020    4.9450   24.9800    9.8085    1.6874    0.9240    0.9954
   10.6020    4.9650   24.9800    9.8482    1.6102    0.9310    1.0745
   10.6020    4.9850   24.9800    9.8879    1.5330    0.9381    1.1884
   10.6020    5.0050   24.9800    9.9275    1.4558    0.9452    1.3641
   10.6020    5.0250   24.9800    9.9672    1.3786    0.9524    1.6653
   10.6020    5.0450   24.9800   10.0069    1.3014    0.9596    2.2873
   10.6020    5.0650   24.9800   10.0465    1.2242    0.9669    4.2581
   10.6020    1.7850   28.9900    4.7423   12.6835    0.2866    0.8262
   10.6020    1.8050   28.9900    4.7955   12.5928    0.2905    0.8245
   10.6020    1.8250   28.9900    4.8486   12.5022    0.2944    0.8227
   10.6020    1.8450   28.9900    4.9017   12.4115    0.2983    0.8210
   10.6020    1.8650   28.9900    4.9549   12.3208    0.3022    0.8192
   10.6020    1.8850   28.9900    5.0080   12.2302    0.3062    0.8175
   10.6020    1.9050   28.9900    5.0611   12.1395    0.3101    0.8158
   10.6020    1.9250   28.9900    5.1143   12.0488    0.3141    0.8140
   10.6020    1.9450   28.9900    5.1674   11.9582    0.3181    0.8123
   10.6020    1.9650   28.9900    5.2206   11.8675    0.3221    0.8106
   10.6020    1.9850   28.9900    5.2737   11.7768    0.3261    0.8088
   10.6020    2.0050   28.9900    5.3268   11.6862    0.3302    0.8071
   10.6020    2.0250   28.9900    5.3800   11.5955    0.3343    0.8054
   10.6020    2.0450   28.9900    5.4331   11.5048    0.3384    0.8037
   10.6020    2.0650   28.9900    5.4862   11.4142    0.3425    0.8020
   10.6020    2.0850   28.9900    5.5394   11.3235    0.3466    0.8003
   10.6020    2.1050   28.9900    5.5925   11.2328    0.3507    0.7985
   10.6020    2.1250   28.9900    5.6456   11.1422    0.3549    0.7968
   10.6020    2.1450   28.9900    5.6988   11.0515    0.3591    0.7951
   10.6020    2.1650   28.9900    5.7519   10.9609    0.3633    0.7934
   10.6020    2.1850   28.9900    5.8050   10.8702    0.3675    0.7917
   10.6020    2.2050   28.9900    5.8582   10.7795    0.3718    0.7901
   10.6020    2.2250   28.9900    5.9113   10.6889    0.3760    0.7884
   10.6020    2.2450   28.9900    5.9644   10.5982    0.3803    0.7867
   10.6020    2.2650   28.9900    6.0176   10.5075    0.3846    0.7850
   10.6020    2.2850   28.9900    6.0707   10.4169    0.3890    0.7833
   10.6020    2.3050   28.9900    6.1239   10.3262    0.3933    0.7816
   10.6020    2.3250   28.9900    6.1770   10.2355    0.3977    0.7800
   10.6020    2.3450   28.9900    6.2301   10.1449    0.4021    0.7783
   10.6020    2.3650   28.9900    6.2833   10.0542    0.4065    0.7766
   10.6020    2.3850   28.9900    6.3364    9.9635    0.4109    0.7750
   10.6020    2.4050   28.9900    6.3895    9.8729    0.4154    0.7733
   10.6020    2.4250   28.9900    6.4427    9.7822    0.4199    0.7716
   10.6020    2.4450   28.9900    6.4958    9.6915    0.4244    0.7700
   10.6020    2.4650   28.9900    6.5489    9.6009    0.4289    0.7683
   10.6020    2.4850   28.9900    6.6021    9.5102    0.4334    0.7667
   10.6020    2.5050   28.9900    6.6552    9.4195    0.4380    0.7650
   10.6020    2.5250   28.9900    6.7083    9.3289    0.4426    0.7634
   10.6020    2.5450   28.9900    6.7615    9.2382    0.4472    0.7617
   10.6020    2.5650   28.9900    6.8146    9.1475    0.4518    0.7601
   10.6020    2.5850   28.9900    6.8678    9.0569    0.4565    0.7584
   10.6020    2.6050   28.9900    6.9209    8.9662    0.4612    0.7568
   10.6020    2.6250   28.9900    6.9740    8.8755    0.4659    0.7552
   10.6020    2.6450   28.9900    7.0272    8.7849    0.4706    0.7536
   10.6020    2.6650   28.9900    7.0803    8.6942    0.4754    0.7519
   10.6020    2.6850   28.9900    7.1334    8.6035    0.4802    0.7503
